player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025388,2423,13,8,77.3,127,1,,,,,,,,,,,
00-0025425,,,,,,,56,778,1,,,,,,,,
00-0022093,,,,,855,1,10,52,,,,,,,,,
00-0026144,,,,,499,4,29,285,,,,,,,,,
00-0025486,,,,,34,,22,366,4,,,,,,,,
00-0025487,8,,,42.4,419,3,19,162,,,,,,,,,
00-0021337,,,,,1,,19,181,2,,,,,,,,
00-0026366,,,,,-2,,15,226,2,,,,,,,,
00-0020268,,,,,,,11,81,,,,,,,,,
00-0021153,,,,,,,15,196,1,,,,,,,,
00-0021152,,,,,,,11,197,2,,,,,,,,
00-0022011,,,,,2,,9,85,1,,,,,,,,
00-0022529,,,,,,,6,30,,,,,,,,,
00-0023504,204,,3,31.3,19,,,,,,,,,,,,
00-0020405,4,,,56.3,11,,,,,,,,,,,,
