player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027675,,,,,,,54,528,5,,,,,,,,
00-0026158,3610,20,12,80.9,88,1,1,-8,,,,,,,,,
00-0026195,1,1,,118.8,1364,12,76,704,3,,,,,,,,
00-0017915,,,,,444,2,13,83,,,,,,,,,
00-0027996,,,,,39,,50,841,7,,,,,,,,
00-0022397,,,,,35,,15,69,,,,,,,,,
00-0022084,,,,,,,57,887,3,,,,,,,,
00-0027714,,,,,,,40,405,3,,,,,,,,
00-0022910,,,,,,,4,74,,,,,,,,,
00-0028288,,,,,,,4,46,,,,,,,,,
00-0027755,,,,,16,,,,,,,,,,,,
00-0028118,18,,,118.8,2,,,,,,,,,,,,
00-0028163,,,,,8,,,,,,,,,,,,
