player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008059,,,,,,,74,1059,7,,,,,,,,
00-0014722,,,,,,,73,811,2,,,,,,,,
00-0015754,,,,,1,,24,344,2,,,,,,,,
00-0019721,,,,,46,,42,560,3,,,,,,,,
00-0006300,3033,15,18,71.1,18,1,,,,,,,,,,,
00-0000552,,,,,173,1,24,121,1,,,,,,,,
00-0017892,,,,,291,,23,210,,,,,,,,,
00-0019423,,,,,551,5,6,45,,,,,,,,,
00-0000232,,,,,658,3,17,68,,,,,,,,,
00-0005822,,,,,-1,,9,80,1,,,,,,,,
00-0020516,,,,,,,16,206,1,,,,,,,,
00-0009869,,,,,33,,4,32,,,,,,,,,
00-0003761,573,3,2,81.3,40,1,,,,,,,,,,,
00-0008598,,,,,,,5,57,1,,,,,,,,
00-0013682,-11,,,79.2,,,,,,,,,,,,,
00-0011390,,,,,,,1,-11,,,,,,,,,
00-0019404,,,,,,,2,13,,,,,,,,,
