player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033891,,,,39.6,,,56,652,7,,,,,,,,
00-0027029,,,,,514,3,34,238,,,,,,,,,
00-0027531,,,,,385,1,12,175,,,,,,,,,
00-0029388,,,,,,,17,161,,,,,,,,,
00-0033627,,,,,,,22,259,1,,,,,,,,
00-0034857,2044,10,12,67.4,631,8,,,,,,,,,,,
00-0028112,,,,,,,21,184,,,,,,,,,
00-0034510,,,,,,,27,541,3,,,,,,,,
00-0031959,,,,,250,,11,26,,,,,,,,,
00-0031260,15,,,118.8,,,12,77,,,,,,,,,
00-0034407,,,,,4,,5,36,,,,,,,,,
00-0033466,,,,,66,2,18,179,,,,,,,,,
00-0028581,,,,,9,,3,62,,,,,,,,,
00-0034721,,,,39.6,,,,,,,,,,,,,
00-0023645,465,,4,56,-1,,,,,,,,,,,,
00-0034509,,,,,79,,3,21,,,,,,,,,
00-0033904,,,,,,,1,7,1,,,,,,,,
00-0024348,,,,,,,1,9,,,,,,,,,
00-0030533,232,3,,130.3,-2,,,,,,,,,,,,
00-0033306,,,,,,,1,10,,,,,,,,,
