player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027150,47,1,,158.3,27,,100,1117,6,,,,,,,,
00-0034845,,,,,912,7,12,94,,,,,,,,,
00-0019596,4057,24,8,88,34,3,,,,,,,,,,,
00-0031062,35,,,118.8,263,1,72,645,5,,,,,,,,
00-0029632,,,,,11,,59,520,2,,,,,,,,
00-0030288,,,,,302,3,27,279,,,,,,,,,
00-0034960,,,,,,,26,359,,,,,,,,,
00-0032208,,,,,21,,29,397,5,,,,,,,,
00-0022943,,,,,,,17,173,,,,,,,,,
00-0029239,,,,,68,3,9,111,1,,,,,,,,
00-0031744,,,,,,,13,131,1,,,,,,,,
00-0035624,,,,,49,,12,105,2,,,,,,,,
00-0034439,,,,,,,6,114,1,,,,,,,,
00-0035264,14,,1,18.8,-2,,,,,,,,,,,,
00-0035645,,,,,,,2,34,,,,,,,,,
00-0035657,,,,,12,,,,,,,,,,,,
00-0032442,,,,,,,1,38,1,,,,,,,,
00-0035726,,,,,,,1,5,,,,,,,,,
00-0027925,,,,,3,,,,,,,,,,,,
