player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0001361,3247,17,13,77.1,158,2,,,,,,,,,,,
00-0006043,,,,,39,,77,922,6,,,,,,,,
00-0002068,,,,,46,,83,944,4,,,,,,,,
00-0005091,,,,,570,4,51,465,1,,,,,,,,
00-0002713,,,,,90,2,9,73,,,,,,,,,
00-0014918,,,,,,,14,231,1,,,,,,,,
00-0019722,,,,,406,1,20,126,2,,,,,,,,
00-0014211,,,,,,,15,103,1,,,,,,,,
00-0017644,,,,,,,18,207,2,,,,,,,,
00-0001272,80,1,1,64.4,-1,,,,,,,,,,,,
00-0014733,,,,,12,,2,11,,,,,,,,,
00-0019206,,,,,,,2,12,,,,,,,,,
00-0019533,,,,,58,,4,17,,,,,,,,,
00-0019255,,,,,,,5,44,,,,,,,,,
00-0008566,18,,,118.8,-1,,,,,,,,,,,,
00-0005600,66,,1,39,,,,,,,,,,,,,
00-0019596,6,,,42.4,,,,,,,,,,,,,
