player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030035,,,,,30,,113,1373,9,,,,,,,,
00-0029604,4298,30,10,99.7,123,1,1,-1,,,,,,,,,
00-0027981,,,,,,,64,634,4,,,,,,,,
00-0030513,,,,,578,6,22,141,,,,,,,,,
00-0032951,,,,,,,35,302,1,,,,,,,,
00-0031588,,,,,62,,102,1021,9,,,,,,,,
00-0028116,,,,,,,17,231,5,,,,,,,,
00-0033893,,,,,615,2,40,305,2,,,,,,,,
00-0032918,,,,,8,,11,85,,,,,,,,,
00-0034208,,,,,47,,2,1,,,,,,,,,
00-0032430,,,,,,,5,36,,,,,,,,,
00-0032104,,,,,1,,3,28,,,,,,,,,
00-0034270,,,,,,,5,77,,,,,,,,,
00-0034052,,,,,,,1,23,,,,,,,,,
00-0034309,,,,,,,4,39,,,,,,,,,
