player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034829,,,,,,,53,703,6,,,,,,,,
00-0031547,,,,,,,63,793,4,,,,,,,,
00-0032791,,,,,20,,36,373,1,,,,,,,,
00-0033896,,,,,,,12,150,3,,,,,,,,
00-0034798,,,,,,,26,208,2,,,,,,,,
00-0033308,,,,,254,,9,96,,,,,,,,,
00-0035311,,,,,584,3,41,388,2,,,,,,,,
00-0036212,1814,11,5,87.1,109,3,,,,,,,,,,,
00-0033471,,,,,,,28,276,,,,,,,,,
00-0036364,32,,,95.8,32,,28,211,,,,,,,,,
00-0033555,,,,,,,16,176,1,,,,,,,,
00-0035342,,,,,72,,10,68,,,,,,,,,
00-0023682,2091,13,8,95.6,151,2,1,,,,,,,,,,
00-0036245,,,,,5,,9,92,1,,,,,,,,
00-0035350,,,,,,,18,288,4,,,,,,,,
00-0036020,,,,,319,3,11,61,,,,,,,,,
00-0032940,,,,,91,,5,30,,,,,,,,,
00-0032807,,,,,23,,,,,,,,,,,,
