player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0038794,,,,,410,1,31,160,2,,,,,,,,
00-0033526,,,,,238,1,50,455,,,,,,,,,
00-0036422,,,,,,,22,204,3,,,,,,,,
00-0034348,,,,,,,59,772,10,,,,,,,,
00-0036997,,,,,774,3,47,228,2,,,,,,,,
00-0036407,,,,,,,54,758,2,,,,,,,,
00-0038976,,,,,30,,22,377,1,,,,,,,,
00-0029263,3070,26,8,98,341,3,,,,,,,,,,,
00-0035406,,,,,,,13,162,3,,,,,,,,
00-0037382,,,,,,,19,284,4,,,,,,,,
00-0031595,,,,,9,,3,8,,,,,,,,,
00-0037539,,,,,,,8,95,1,,,,,,,,
00-0031484,,,,,,,2,16,,,,,,,,,
00-0038783,,,,,,,4,22,,,,,,,,,
00-0037252,,,,,,,3,25,,,,,,,,,
00-0035264,496,2,1,87.7,8,,,,,,,,,,,,
