player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0014450,,,,,121,,21,151,1,,,,,,,,
00-0015048,,,,,,,47,591,4,,,,,,,,
00-0003700,,,,,38,,81,1338,7,,,,,,,,
00-0011727,,,,,,,79,1084,5,,,,,,,,
00-0007436,,,,,501,2,13,77,,,,,,,,,
00-0008046,,,,,133,4,24,227,,,,,,,,,
00-0015507,,,,,,,10,115,1,,,,,,,,
00-0000865,1908,13,7,83.7,87,2,,,,,,,,,,,
00-0005589,2111,9,7,83.5,33,,,,,,,,,,,,
00-0013785,,,,,295,,22,173,1,,,,,,,,
00-0011568,,,,,,,16,197,2,,,,,,,,
00-0013422,,,,,,,3,19,1,,,,,,,,
00-0012370,,,,,1,,4,24,,,,,,,,,
00-0016811,,,,,,,1,5,,,,,,,,,
00-0008401,,,,,-8,,,,,,,,,,,,
00-0002985,,,,,,,2,18,,,,,,,,,
