player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010346,3747,28,10,104.1,45,,,,,,,,,,,,
00-0008241,,,,,1506,13,44,337,1,,,,,,,,
00-0007024,,,,,,,82,1146,12,,,,,,,,
00-0020498,,,,,,,83,1055,5,,,,,,,,
00-0022165,,,,,,,37,488,4,,,,,,,,
00-0015754,,,,,,,41,543,1,,,,,,,,
00-0019863,,,,,118,4,13,88,,,,,,,,,
00-0021317,,,,,,,18,202,3,,,,,,,,
00-0020700,,,,,15,,3,28,,,,,,,,,
00-0022744,444,3,1,99.1,1,,,,,,,,,,,,
00-0019552,,,,,,,14,152,3,,,,,,,,
00-0021780,,,,,,,7,75,,,,,,,,,
00-0022555,,,,,,,3,59,2,,,,,,,,
00-0022847,,,,,,,2,8,,,,,,,,,
00-0015194,,,,39.6,,,,,,,,,,,,,
