player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0033854,,,,,17,2,35,286,,,,,,,,,
00-0031503,5109,33,30,84.3,250,1,,,,,,,,,,,
00-0032741,,,,,470,6,16,115,1,,,,,,,,
00-0034816,,,,,724,6,31,309,,,,,,,,,
00-0032054,,,,,16,,36,645,6,,,,,,,,
00-0031273,,,,,,,36,311,4,,,,,,,,
00-0033921,,,,,8,,86,1333,9,,,,,,,,
00-0031408,,,,,,,67,1157,8,,,,,,,,
00-0033879,,,,,,,34,459,1,,,,,,,,
00-0035298,,,,,16,,13,200,1,,,,,,,,
00-0034386,,,,,,,15,159,2,,,,,,,,
00-0033789,,,,,10,,2,13,,,,,,,,,
00-0034613,,,,,,,2,26,,,,,,,,,
00-0033421,,,,,,,1,11,,,,,,,,,
00-0029857,18,,,62.5,-1,,,,,,,,,,,,
00-0034735,,,,,,,1,30,,,,,,,,,
00-0033215,,,,,,,1,3,,,,,,,,,
00-0034705,,,,,11,,,,,,,,,,,,
00-0034773,,,,,,,1,1,1,,,,,,,,
