player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030431,,,,,,,47,552,3,,,,,,,,
00-0028118,3035,20,6,99.4,568,4,1,4,,,,,,,,,
00-0028112,,,,,,,51,528,3,,,,,,,,
00-0028237,4,,,83.3,4,,36,450,2,,,,,,,,
00-0031325,,,,,1,,60,1047,9,,,,,,,,
00-0027029,,,,,895,3,32,292,2,,,,,,,,
00-0032152,,,,,517,7,11,96,2,,,,,,,,
00-0027772,,,,,44,1,6,44,,,,,,,,,
00-0029588,,,,,79,,9,47,,,,,,,,,
00-0023662,1276,5,7,70.6,78,,,,,,,,,,,,
00-0030049,,,,,,,12,150,,,,,,,,,
00-0030433,,,,,267,3,6,29,,,,,,,,,
00-0026998,,,,,31,,19,218,1,,,,,,,,
00-0030526,561,3,3,78.5,64,1,,,,,,,,,,,
00-0026286,,,,,2,,1,12,,,,,,,,,
00-0027708,,,,,,,1,58,1,,,,,,,,
00-0032117,,,,,,,1,37,,,,,,,,,
00-0030248,,,,,3,,1,-6,,,,,,,,,
00-0028050,,,,,,,3,41,,,,,,,,,
00-0029878,,,,,,,1,2,,,,,,,,,
00-0030068,,,,,,,2,24,,,,,,,,,
