player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027942,,,,,,,24,236,2,,,,,,,,
00-0033553,,,,,782,7,46,300,1,,,,,,,,
00-0035662,,,,,1,,67,709,3,,,,,,,,
00-0032688,,,,,,,20,282,1,,,,,,,,
00-0035500,,,,,44,,52,467,2,,,,,,,,
00-0035228,2368,14,7,87.2,418,3,,,,,,,,,,,
00-0037299,,,,,60,1,4,21,,,,,,,,,
00-0030061,,,,,,,47,406,4,,,,,,,,
00-0030564,,,,,,,64,717,3,,,,,,,,
00-0037744,,,,,,,29,265,1,,,,,,,,
00-0036936,,,,,-5,,41,414,1,,,,,,,,
00-0035876,,,,,,,7,45,,,,,,,,,
00-0034301,,,,,102,1,4,9,,,,,,,,,
00-0032725,,,,,,,3,9,,,,,,,,,
00-0035146,412,,5,42.8,61,,,,,,,,,,,,
00-0027688,780,1,3,76.6,36,,,,,,,,,,,,
00-0033725,,,,,55,1,5,54,,,,,,,,,
00-0035040,402,2,2,82.7,5,,,,,,,,,,,,
00-0031558,,,,,,,3,18,,,,,,,,,
00-0033111,,,,,15,,2,6,,,,,,,,,
00-0022824,4,,,83.3,,,,,,,,,,,,,
00-0032437,,,,,,,1,4,,,,,,,,,
00-0036457,,,,,,,1,5,,,,,,,,,
