player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0002159,,,,,306,1,37,284,,,,,,,,,
00-0013080,,,,,,,47,516,3,,,,,,,,
00-0022006,,,,,349,3,21,181,,,,,,,,,
00-0022782,,,,,664,5,20,109,,,,,,,,,
00-0021141,2021,12,12,72,80,,1,-4,,,,,,,,,
00-0023452,,,,,,,29,350,1,,,,,,,,
00-0022909,,,,,,,45,687,8,,,,,,,,
00-0021530,,,,,7,,40,417,,,,,,,,,
00-0021525,,,,,,,10,45,1,,,,,,,,
00-0022072,,,,,,,14,197,1,,,,,,,,
00-0014450,,,,,1,,8,31,1,,,,,,,,
00-0005755,937,3,6,65.1,51,1,,,,,,,,,,,
00-0008560,,,,,,,17,133,,,,,,,,,
00-0019673,,,,,16,,6,49,,,,,,,,,
00-0023578,63,,,51.8,,,,,,,,,,,,,
00-0020692,,,,,-3,,,,,,,,,,,,
00-0004780,,,,,,,2,15,,,,,,,,,
