player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029612,,,,,475,,24,163,,,,,,,,,
00-0027985,,,,,,,42,519,4,,,,,,,,
00-0027854,3702,21,13,82.6,124,1,,,,,,,,,,,
00-0022736,,,,,1045,4,38,321,,,,,,,,,
00-0026937,,,,,,,51,691,5,,,,,,,,
00-0029614,,,,,12,,42,698,3,,,,,,,,
00-0029640,,,,,,,11,156,2,,,,,,,,
00-0028016,,,,,,,30,261,4,,,,,,,,
00-0026035,,,,,8,,63,666,3,,,,,,,,
00-0025438,,,,,,,14,131,,,,,,,,,
00-0029626,,,,,54,,3,16,,,,,,,,,
00-0026008,,,,,,,8,84,1,,,,,,,,
00-0028651,,,,,,,4,31,,,,,,,,,
00-0028872,42,1,,158.3,-9,,,,,,,,,,,,
00-0028958,,,,,,,1,21,,,,,,,,,
00-0024264,39,,1,42.4,5,,,,,,,,,,,,
