player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028986,3890,18,15,81.2,93,2,,,,,,,,,,,
00-0034348,,,,,-1,,42,704,4,,,,,,,,
00-0032972,,,,,183,1,38,275,,,,,,,,,
00-0034109,,,,,1037,9,35,241,1,,,,,,,,
00-0034838,,,,,521,5,14,72,,,,,,,,,
00-0031744,,,,,,,24,250,1,,,,,,,,
00-0027685,28,1,,158.3,53,1,71,868,4,,,,,,,,
00-0028263,,,,,,,13,162,,,,,,,,,
00-0032227,,,,,,,31,281,2,,,,,,,,
00-0033375,,,,,17,,23,315,1,,,,,,,,
00-0032956,,,,,5,,8,112,1,,,,,,,,
00-0034370,,,,,,,30,243,2,,,,,,,,
00-0032089,,,,,,,5,33,,,,,,,,,
00-0033564,,,,,,,8,85,,,,,,,,,
00-0034064,12,,,116.7,,,,,,,,,,,,,
00-0034054,,,,,,,1,44,,,,,,,,,
