player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025394,,,,,1485,11,30,222,,,,,,,,,
00-0031376,,,,,271,2,21,173,1,,,,,,,,
00-0027981,,,,,,,49,495,5,,,,,,,,
00-0031237,3231,14,9,88.7,192,3,,,,,,,,,,,
00-0029572,,,,,29,,34,442,,,,,,,,,
00-0028198,,,,,112,,19,132,,,,,,,,,
00-0026901,,,,,6,,39,473,2,,,,,,,,
00-0031588,,,,,13,,52,720,4,,,,,,,,
00-0029587,,,,,,,11,124,1,,,,,,,,
00-0031585,,,,,,,10,89,,,,,,,,,
00-0029931,,,,,10,2,6,95,1,,,,,,,,
00-0030035,,,,,89,,12,144,,,,,,,,,
00-0030113,,,,,,,9,127,,,,,,,,,
00-0030578,,,,,15,,2,10,,,,,,,,,
00-0020679,15,,,39.6,-5,,,,,,,,,,,,
00-0030405,,,,,-6,,,,,,,,,,,,
