player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023662,3693,21,11,89.2,271,2,,,,,,,,,,,
00-0011754,,,,,,,69,1008,11,,,,,,,,
00-0022427,,,,,26,,112,1165,3,,,,,,,,
00-0005091,-2,,,79.2,507,3,58,486,3,,,,,,,,
00-0019484,,,,,727,7,17,161,,,,,,,,,
00-0021163,,,,,,,38,468,2,,,,,,,,
00-0022943,,,,,,,22,209,2,,,,,,,,
00-0020507,,,,,23,,3,59,,,,,,,,,
00-0025860,,,,,275,5,3,37,,,,,,,,,
00-0020462,,,,,363,4,,,,,,,,,,,
00-0021915,,,,,,,8,101,,,,,,,,,
00-0024301,,,,,,,9,93,,,,,,,,,
00-0023251,,,,,79,,,,,,,,,,,,
00-0024236,,,,,93,,,,,,,,,,,,
00-0026234,23,,,73.6,-6,,,,,,,,,,,,
00-0022171,,,,,,,1,3,,,,,,,,,
00-0023108,,,,,,,2,15,,,,,,,,,
00-0019596,76,,,83.9,,,,,,,,,,,,,
