player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035640,,,,,6,,75,967,12,,,,,,,,
00-0036247,,,,,32,,25,343,4,,,,,,,,
00-0032211,,,,,9,,73,1175,8,,,,,,,,
00-0033895,,,,,20,,48,478,4,,,,,,,,
00-0029263,3113,25,6,103.1,183,2,,,,,,,,,,,
00-0035594,,,,,177,1,16,161,,,,,,,,,
00-0034159,,,,,,,21,231,1,,,,,,,,
00-0032426,,,,,411,2,9,87,,,,,,,,,
00-0036425,,,,,138,2,21,133,,,,,,,,,
00-0034750,,,,,749,6,6,48,,,,,,,,,
00-0035022,,,,,,,7,59,,,,,,,,,
00-0036620,,,,,59,,10,64,1,,,,,,,,
00-0036244,,,,,,,5,33,,,,,,,,,
00-0033594,,,,,232,3,6,29,,,,,,,,,
00-0030565,702,5,1,103,42,1,,,,,,,,,,,
00-0036226,25,,1,16.7,,,,,,,,,,,,,
00-0028292,,,,,,,1,4,,,,,,,,,
