player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025394,,,,,2097,12,40,217,1,,,,,,,,
00-0027950,2935,18,12,81.2,253,2,1,-15,,,,,,,,,
00-0027981,,,,,,,53,493,9,,,,,,,,
00-0022781,,,,,,,40,449,2,,,,,,,,
00-0027888,,,,,169,1,20,155,,,,,,,,,
00-0026186,,,,,,,26,274,,,,,,,,,
00-0024447,,,,,,,11,182,,,,,,,,,
00-0026178,,,,,,,8,43,,,,,,,,,
00-0026998,,,,,96,1,62,677,3,,,,,,,,
00-0029572,,,,,11,,22,310,2,,,,,,,,
00-0029587,,,,,,,7,65,,,,,,,,,
00-0028174,,,,,,,5,35,1,,,,,,,,
00-0026286,,,,,,,3,35,,,,,,,,,
00-0028198,,,,,9,,1,2,,,,,,,,,
00-0028267,,,,,,,1,13,,,,,,,,,
00-0027796,,,,,-1,,,,,,,,,,,,
