player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027942,,,,,,,75,1078,8,,,,,,,,
00-0027973,3320,25,12,86.6,99,,,,,,,,,,,,
00-0027681,,,,,,,52,548,3,,,,,,,,
00-0030456,,,,,458,2,43,381,2,,,,,,,,
00-0032214,,,,,,,42,404,7,,,,,,,,
00-0033897,,,,,626,4,30,287,,,,,,,,,
00-0032543,,,,,16,,12,180,1,,,,,,,,
00-0033009,,,,,,,22,225,2,,,,,,,,
00-0032134,,,,,,,10,92,1,,,,,,,,
00-0033859,,,,,2,,6,63,1,,,,,,,,
00-0031301,,,,,116,,4,16,,,,,,,,,
00-0033567,,,,,37,,2,36,,,,,,,,,
00-0033460,,,,,12,,,,,,,,,,,,
00-0031288,66,,,63.4,,,,,,,,,,,,,
00-0030780,,,,,,,2,22,,,,,,,,,
00-0030549,,,,,,,4,46,,,,,,,,,
