player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020397,,,,,,,69,1166,5,,,,,,,,
00-0004304,,,,,1311,7,43,298,,,,,,,,,
00-0011958,,,,,31,,21,133,1,,,,,,,,
00-0019455,,,,,22,,53,606,6,,,,,,,,
00-0019708,,,,,,,47,421,,,,,,,,,
00-0020438,,,,,,,41,492,1,,,,,,,,
00-0021084,,,,,,,27,212,2,,,,,,,,
00-0009311,3178,16,16,79.1,57,4,,,,,,,,,,,
00-0001098,,,,,155,,18,109,,,,,,,,,
00-0019543,,,,,,,9,115,,,,,,,,,
00-0017896,,,,,59,2,7,46,,,,,,,,,
00-0020407,,,,,67,,6,34,,,,,,,,,
00-0005589,437,1,5,46.1,22,,,,,,,,,,,,
00-0015082,117,,1,34.5,5,,,,,,,,,,,,
00-0020268,,,,,,,1,6,,,,,,,,,
