player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021179,,,,,1508,15,33,364,2,,,,,,,,
00-0010650,,,,,22,,69,903,2,,,,,,,,
00-0015290,,,,39.6,9,,89,1027,5,,,,,,,,
00-0021152,,,,,40,,35,525,2,,,,,,,,
00-0019594,,,,,386,2,18,167,2,,,,,,,,
00-0006423,3214,15,15,85.6,107,1,,,,,,,,,,,
00-0014722,,,,,,,61,686,3,,,,,,,,
00-0002709,,,,,,,21,189,1,,,,,,,,
00-0005816,,,,,147,1,18,148,,,,,,,,,
00-0019109,,,,,27,,4,51,1,,,,,,,,
00-0006804,,,,,,,6,26,2,,,,,,,,
00-0019610,,,,,11,1,5,53,1,,,,,,,,
00-0001218,925,6,5,82.7,9,1,,,,,,,,,,,
00-0019019,,,,,-10,,,,,,,,,,,,
