player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025549,,,,,,,62,811,5,,,,,,,,
00-0024324,,,,,,,52,679,1,,,,,,,,
00-0026189,,,,,41,,58,961,4,,,,,,,,
00-0027029,,,,,1309,17,48,315,3,,,,,,,,
00-0027725,,,,,,,13,163,1,,,,,,,,
00-0026995,,,,,1,,63,859,5,,,,,,,,
00-0020245,3303,18,14,84.9,589,1,,,,,,,,,,,
00-0023437,,,,,136,1,,,,,,,,,,,
00-0028087,,,,,102,1,1,-3,,,,,,,,,
00-0027758,,,,,,,16,315,1,,,,,,,,
00-0027188,,,,,13,,3,20,1,,,,,,,,
00-0026303,,,,,6,,3,32,,,,,,,,,
00-0025438,,,,,,,11,124,1,,,,,,,,
00-0024218,866,4,9,60.8,79,,,,,,,,,,,,
00-0027722,107,,2,47.7,,,,,,,,,,,,,
00-0028427,,,,39.6,,,,,,,,,,,,,
