player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024226,4525,25,18,86,200,2,,,,,,,,,,,
00-0024334,,,,,-4,,104,1265,6,,,,,,,,
00-0015754,,,,,,,49,528,3,,,,,,,,
00-0026182,,,,39.6,109,,91,980,5,,,,,,,,
00-0021154,,,,,,,32,389,4,,,,,,,,
00-0024276,,,,,-1,,40,645,3,,,,,,,,
00-0019663,,,,,,,12,190,1,,,,,,,,
00-0013013,,,,,321,4,10,112,,,,,,,,,
00-0024549,,,,,303,1,3,16,,,,,,,,,
00-0023764,,,,,144,,3,25,,,,,,,,,
00-0020617,,,,,,,11,83,1,,,,,,,,
00-0026367,,,,,343,5,14,179,1,,,,,,,,
00-0022893,,,,,249,2,10,57,,,,,,,,,
00-0023881,,,,,130,,3,24,1,,,,,,,,
00-0026279,,,,,69,1,,,,,,,,,,,
00-0024251,,,,,,,1,19,,,,,,,,,
00-0021379,19,,,84,,,,,,,,,,,,,
