player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023438,,,,,,,80,1289,16,,,,,,,,
00-0023645,3786,29,19,82.5,77,3,,,,,,,,,,,
00-0008962,,,,,,,50,614,3,,,,,,,,
00-0022922,,,,,,,82,1106,5,,,,,,,,
00-0019693,,,,,1303,9,30,248,2,,,,,,,,
00-0022288,,,,,277,1,24,232,,,,,,,,,
00-0023176,,,,,61,,3,37,,,,,,,,,
00-0024394,,,,,43,,13,91,2,,,,,,,,
00-0007213,,,,,,,12,104,,,,,,,,,
00-0021174,,,,,,,8,117,1,,,,,,,,
00-0024359,,,,,142,,2,19,,,,,,,,,
00-0021235,,,,,-3,,,,,,,,,,,,
00-0025409,45,,,56.8,,,,,,,,,,,,,
00-0020550,,,,,,,1,8,,,,,,,,,
