player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025450,,,,,703,3,43,342,1,,,,,,,,
00-0024267,,,,,-1,,76,1265,12,,,,,,,,
00-0025465,,,,,,,50,679,5,,,,,,,,
00-0026176,,,,,,,45,582,2,,,,,,,,
00-0023459,3922,28,11,101.2,356,4,,,,,,,,,,,
00-0004541,,,,,,,51,565,4,,,,,,,,
00-0022999,,,,,281,4,15,97,2,,,,,,,,
00-0027753,,,,,,,21,238,1,,,,,,,,
00-0027201,,,,,95,,3,30,,,,,,,,,
00-0021929,,,,,,,11,73,3,,,,,,,,
00-0026357,,,,,,,6,72,,,,,,,,,
00-0026349,433,3,2,82.4,26,,,,,,,,,,,,
00-0026878,,,,,,,4,61,,,,,,,,,
00-0026231,,,,,,,21,301,1,,,,,,,,
00-0027791,,,,,101,,2,15,,,,,,,,,
00-0027106,,,,,,,3,26,,,,,,,,,
00-0025578,,,,,,,1,9,,,,,,,,,
00-0022984,,,,,45,,,,,,,,,,,,
