player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031544,,,,,-3,,72,1082,6,,,,,,,,
00-0031280,3987,32,13,91.1,138,,,,,,,,,,,,
00-0030513,,,,,1066,6,41,232,,,,,,,,,
00-0026986,,,,,,,85,922,9,,,,,,,,
00-0031166,,,,,,,32,480,5,,,,,,,,
00-0032256,,,,,,,28,329,3,,,,,,,,
00-0026393,,,,,36,,30,269,3,,,,,,,,
00-0030514,,,,,,,32,280,1,,,,,,,,
00-0028263,,,,,,,14,201,4,,,,,,,,
00-0029492,,,,,110,1,9,84,,,,,,,,,
00-0028097,,,,,,,12,70,1,,,,,,,,
00-0028063,,,,,74,,7,106,1,,,,,,,,
00-0028043,,,,,39,,9,75,1,,,,,,,,
00-0030419,142,2,1,88.3,,,,,,,,,,,,,
00-0023894,,,,,,,1,3,,,,,,,,,
00-0029129,,,,,,,1,8,,,,,,,,,
