player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027902,,,,,-5,,90,1371,12,,,,,,,,
00-0026162,,,,,402,3,25,262,2,,,,,,,,
00-0022127,,,,,,,110,1039,3,,,,,,,,
00-0023921,,,,,,,66,943,6,,,,,,,,
00-0021678,4903,28,19,90.5,49,1,1,-1,,,,,,,,,
00-0026780,,,,,9,,32,436,4,,,,,,,,
00-0024394,,,,,11,,13,104,,,,,,,,,
00-0028009,,,,,663,4,35,251,,,,,,,,,
00-0028114,,,,,,,17,222,1,,,,,,,,
00-0029000,,,,,,,15,128,,,,,,,,,
00-0029634,,,,,,,8,86,,,,,,,,,
00-0027139,,,,,,,8,55,1,,,,,,,,
00-0029004,,,,,75,,6,33,,,,,,,,,
00-0028613,,,,,61,,4,41,,,,,,,,,
00-0023541,89,1,,137.1,,,,,,,,,,,,,
