player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039910,3568,25,9,100.1,891,6,,,,,,,,,,,
00-0035659,,,,,2,,82,1096,13,,,,,,,,
00-0030061,,,,,,,66,654,7,,,,,,,,
00-0036626,,,,39.6,26,,30,308,1,,,,,,,,
00-0035208,,,,,8,,45,506,3,,,,,,,,
00-0037746,,,,,799,8,20,159,,,,,,,,,
00-0033955,,,,,261,4,9,27,,,,,,,,,
00-0033699,,,,,367,4,35,366,,,,,,,,,
00-0039355,,,,,,,18,168,,,,,,,,,
00-0033591,,,,,,,35,453,1,,,,,,,,
00-0036628,,,,,,,8,84,,,,,,,,,
00-0038611,,,,,173,2,1,12,,,,,,,,,
00-0036345,,,,,,,7,57,1,,,,,,,,
00-0039912,,,,,,,5,28,1,,,,,,,,
00-0031941,,,,,,,9,72,2,,,,,,,,
00-0032268,364,4,,131.3,92,1,,,,,,,,,,,
00-0034571,,,,,,,1,1,1,,,,,,,,
