player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037197,,,,,830,5,13,130,,,,,,,,,
00-0031376,,,,,291,1,56,512,9,,,,,,,,
00-0034386,,,,,,,15,315,2,,,,,,,,
00-0034272,,,,,-3,,42,687,2,,,,,,,,
00-0036637,,,,,1,1,28,299,1,,,,,,,,
00-0033873,5250,41,12,105.2,358,4,1,6,,,,,,,,,
00-0030506,,,,,5,,110,1338,12,,,,,,,,
00-0033857,,,,,,,78,933,3,,,,,,,,
00-0038090,,,,,24,,22,250,,,,,,,,,
00-0036360,,,,,302,3,17,151,3,,,,,,,,
00-0035547,,,,,,,9,108,2,,,,,,,,
00-0036913,,,,,82,1,16,171,2,,,,,,,,
00-0035140,,,,,31,2,25,297,4,,,,,,,,
00-0031595,,,,,7,,2,11,,,,,,,,,
00-0034816,,,,,70,1,1,22,,,,,,,,,
00-0032062,,,,,,,2,20,1,,,,,,,,
00-0026197,,,,39.6,-5,,,,,,,,,,,,
00-0035889,,,,39.6,,,,,,,,,,,,,
