player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023438,,,,,4,,53,904,7,,,,,,,,
00-0024318,6,1,,109.7,298,1,4,44,,,,,,,,,
00-0026170,,,,,,,55,687,5,,,,,,,,
00-0020536,,,,,914,6,52,368,,,,,,,,,
00-0026898,3291,17,13,75.3,105,3,,,,,,,,,,,
00-0026899,,,,,766,2,16,120,,,,,,,,,
00-0022811,,,,,-3,,41,433,2,,,,,,,,
00-0024240,,,,,17,,52,746,6,,,,,,,,
00-0025544,,,,,,,7,124,,,,,,,,,
00-0027739,,,,,44,1,2,9,,,,,,,,,
00-0013694,,,,,13,,5,31,,,,,,,,,
00-0027712,,,,,189,,3,20,,,,,,,,,
00-0022847,,,,,,,1,7,,,,,,,,,
00-0002110,117,2,1,92,,,,,,,,,,,,,
00-0027059,,,,,,,2,26,,,,,,,,,
00-0027321,,,,,,,1,3,,,,,,,,,
00-0024264,6,,,56.3,9,1,,,,,,,,,,,
00-0024110,,,,,17,,,,,,,,,,,,
