player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021236,,,,,,,39,429,3,,,,,,,,
00-0007681,,,,,,,93,1189,7,,,,,,,,
00-0025439,,,,,303,,30,183,,,,,,,,,
00-0002099,,,,,-4,,55,733,4,,,,,,,,
00-0019976,,,,,,,33,375,3,,,,,,,,
00-0019599,2392,11,15,70.3,13,,,,,,,,,,,,
00-0022736,2,1,,118.8,1002,5,38,271,1,,,,,,,,
00-0025494,,,,,139,,3,15,,,,,,,,,
00-0005589,1014,7,12,58.3,3,,,,,,,,,,,,
00-0019539,,,,,18,,5,27,,,,,,,,,
00-0020448,,,,,68,,12,86,,,,,,,,,
00-0019242,,,,,,,6,38,,,,,,,,,
00-0024358,,,,,-4,,8,101,,,,,,,,,
00-0022060,,,,,,,2,13,,,,,,,,,
00-0024261,,,,,,,2,37,1,,,,,,,,
00-0023158,153,,1,60.6,-16,,,,,,,,,,,,
00-0025636,,,,,5,,,,,,,,,,,,
00-0024308,,,,,,,4,44,,,,,,,,,
00-0022582,,,,,,,1,9,,,,,,,,,
00-0019721,,,,,,,1,4,,,,,,,,,
