player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029854,,,,,1007,3,28,224,1,,,,,,,,
00-0027874,,,,,,,83,949,5,,,,,,,,
00-0030670,,,,,,,29,350,3,,,,,,,,
00-0032972,,,,,299,1,30,275,,,,,,,,,
00-0026213,,,,,296,1,23,129,,,,,,,,,
00-0027685,,,,,,,47,555,2,,,,,,,,
00-0032156,2285,12,14,73.3,127,1,,,,,,,,,,,
00-0028142,,,,,,,14,191,1,,,,,,,,
00-0031344,,,,,,,19,287,2,,,,,,,,
00-0032227,,,,,,,9,142,2,,,,,,,,
00-0032956,,,,,12,1,4,35,,,,,,,,,
00-0033466,,,,,4,,4,29,,,,,,,,,
00-0029682,1088,5,5,72.5,64,1,,,,,,,,,,,
00-0031697,,,,,,,13,142,,,,,,,,,
00-0033043,,,,,,,8,100,,,,,,,,,
00-0033581,,,,,13,,2,36,1,,,,,,,,
00-0033108,295,2,3,72,30,,,,,,,,,,,,
