player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025860,,,,,1008,13,12,85,,,,,,,,,
00-0027656,,,,,,,42,546,10,,,,,,,,
00-0019596,3900,36,4,111,30,1,,,,,,,,,,,
00-0027057,,,,,62,,24,432,3,,,,,,,,
00-0022427,,,,,,,86,848,7,,,,,,,,
00-0027713,,,,,47,,45,563,6,,,,,,,,
00-0026019,,,,,547,5,34,379,1,,,,,,,,
00-0019484,,,,,56,,7,77,,,,,,,,,
00-0020285,,,,,,,6,52,2,,,,,,,,
00-0016098,,,,,155,,2,6,,,,,,,,,
00-0027150,,,,,14,,7,86,,,,,,,,,
00-0026625,122,1,1,69.3,-8,,,,,,,,,,,,
00-0005091,,,,,45,,6,62,,,,,,,,,
00-0025573,,,,,17,,,,,,,,,,,,
00-0027693,,,,,,,3,41,,,,,,,,,
