player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024275,,,,,1606,8,43,374,3,,,,,,,,
00-0027948,2214,12,11,65.4,98,,,,,,,,,,,,
00-0024243,,,,,,,39,460,,,,,,,,,
00-0027076,,,,,11,,44,415,1,,,,,,,,
00-0027105,,,,,,,29,292,1,,,,,,,,
00-0027779,,,,,130,,14,120,,,,,,,,,
00-0028052,,,,,,,2,30,1,,,,,,,,
00-0027441,,,,,,,13,163,2,,,,,,,,
00-0022897,,,,,7,1,4,19,,,,,,,,,
00-0026607,,,,,14,,2,6,,,,,,,,,
00-0028409,,,,,42,,1,4,,,,,,,,,
00-0021570,,,,,,,5,42,,,,,,,,,
00-0024103,,,,,39,,2,2,,,,,,,,,
00-0027012,,,,,,,3,25,,,,,,,,,
00-0026669,,,,,,,4,57,,,,,,,,,
00-0022864,296,,4,39,23,,,,,,,,,,,,
00-0026658,,,,,,,5,50,,,,,,,,,
00-0027125,,,,,,,4,42,1,,,,,,,,
00-0024344,,,,,,,1,17,,,,,,,,,
