player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031236,,,,,40,,65,1082,7,,,,,,,,
00-0028087,,,,,896,6,32,214,3,,,,,,,,
00-0019596,4577,32,8,102.8,28,,,,,,,,,,,,
00-0026035,,,,,,,61,659,2,,,,,,,,
00-0031062,,,,,171,,56,429,3,,,,,,,,
00-0027656,,,,,,,69,1084,8,,,,,,,,
00-0029689,,,,,,,10,86,1,,,,,,,,
00-0027006,,,,,,,20,256,2,,,,,,,,
00-0026625,1287,4,4,74.5,4,1,,,,,,,,,,,
00-0030288,,,,,264,5,30,254,3,,,,,,,,
00-0028237,,,,,17,,34,439,5,,,,,,,,
00-0033387,,,,,5,,4,42,,,,,,,,,
00-0026201,,,,,,,30,286,,,,,,,,,
00-0030433,,,,,383,5,1,15,,,,,,,,,
00-0032208,,,,,7,,12,194,,,,,,,,,
00-0027925,,,,,,,6,38,,,,,,,,,
00-0030743,,,,,17,,2,21,,,,,,,,,
00-0029239,,,,,67,,1,7,,,,,,,,,
00-0029570,,,,,14,,,,,,,,,,,,
