player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035676,,,,,,,88,1496,11,,,,,,,,
00-0036912,,,,,,,95,1196,7,,,,,,,,
00-0036919,,,,,240,4,23,169,,,,,,,,,
00-0035243,,,,,1269,11,20,78,,,,,,,,,
00-0036271,,,,,1,,33,354,3,,,,,,,,
00-0036389,3701,22,6,101.5,760,13,,,,,,,,,,,
00-0034414,,,,,217,3,5,15,,,,,,,,,
00-0034351,,,,,,,55,702,3,,,,,,,,
00-0033251,,,,,,,15,150,1,,,,,,,,
00-0036741,,,,,,,11,123,,,,,,,,,
00-0035289,663,3,3,83.4,3,1,,,,,,,,,,,
00-0037086,,,,,,,5,81,,,,,,,,,
00-0036984,,,,,19,,,,,,,,,,,,
