player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028009,,,,,1845,13,57,416,,,,,,,,,
00-0027902,,,,,,,88,1320,16,,,,,,,,
00-0022127,,,,,,,64,703,5,,,,,,,,
00-0029000,,,,,,,37,420,4,,,,,,,,
00-0030542,,,,,,,37,621,8,,,,,,,,
00-0021678,3705,34,9,113.2,61,,,,,,,,,,,,
00-0030388,,,,,343,3,4,23,,,,,,,,,
00-0029004,,,,,99,,18,217,,,,,,,,,
00-0028114,,,,,7,,7,116,,,,,,,,,
00-0030544,,,,,,,9,105,4,,,,,,,,
00-0029634,,,,,,,4,48,,,,,,,,,
00-0029677,303,3,2,85.7,-1,,,,,,,,,,,,
00-0031310,,,,,,,2,18,,,,,,,,,
00-0027917,,,,,,,1,1,,,,,,,,,
