player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0006305,,,,,1883,15,50,367,5,,,,,,,,
00-0005106,3361,32,21,90.2,15,,,,,,,,,,,,
00-0021153,,,,,1,,41,716,9,,,,,,,,
00-0004541,,,,,51,,52,621,2,,,,,,,,
00-0021252,,,,,420,2,6,38,,,,,,,,,
00-0019644,,,,,,,30,241,4,,,,,,,,
00-0020428,,,,,-8,,38,520,4,,,,,,,,
00-0020964,,,,,200,1,21,206,2,,,,,,,,
00-0007254,,,,,,,24,214,3,,,,,,,,
00-0005562,,,,,,,14,141,,,,,,,,,
00-0017109,,,,,,,20,222,1,,,,,,,,
00-0020332,,,,,,,13,79,2,,,,,,,,
00-0012726,16,,,100,-7,,,,,,,,,,,,
00-0017896,,,,,3,,1,12,,,,,,,,,
