player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020531,5162,39,12,104.7,52,3,,,,,,,,,,,
00-0027696,,,,,,,86,1215,16,,,,,,,,
00-0030085,,,,,10,,32,641,5,,,,,,,,
00-0024813,,,,,549,2,77,513,3,,,,,,,,
00-0023564,,,,,220,2,71,604,2,,,,,,,,
00-0024466,,,,,,,75,943,5,,,,,,,,
00-0025414,,,,,-1,,16,324,2,,,,,,,,
00-0022943,,,,,,,19,226,2,,,,,,,,
00-0026072,,,,,45,1,14,54,,,,,,,,,
00-0023310,,,,,,,37,457,2,,,,,,,,
00-0027966,,,,,386,1,7,68,,,,,,,,,
00-0030348,,,,,224,1,,,,,,,,,,,
00-0030216,,,,,-8,,6,44,1,,,,,,,,
00-0029667,,,,,,,4,68,,,,,,,,,
00-0022864,,,,39.6,-4,,,,,,,,,,,,
00-0029205,,,,,,,2,5,1,,,,,,,,
