player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007661,,,,,1555,8,62,614,2,,,,,,,,
00-0006101,40,,,118.8,9,,73,917,6,,,,,,,,
00-0006355,3783,17,24,71.1,158,,1,1,,,,,,,,,
00-0013694,,,,,191,7,30,265,,,,,,,,,
00-0000145,,,,,16,,27,470,3,,,,,,,,
00-0020272,,,,,,,33,511,1,,,,,,,,
00-0009163,,,,,22,,31,491,1,,,,,,,,
00-0013712,,,,,,,18,252,1,,,,,,,,
00-0012569,,,,,6,,15,199,2,,,,,,,,
00-0004637,,,,,,,4,54,1,,,,,,,,
00-0008841,,,,,,,5,29,,,,,,,,,
00-0003136,,,,,54,1,,,,,,,,,,,
00-0019539,,,,,10,,,,,,,,,,,,
00-0015842,,,,,-10,,,,,,,,,,,,
00-0003315,40,,,106.3,6,,,,,,,,,,,,
