player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026213,,,,,1120,7,40,297,1,,,,,,,,
00-0023662,2924,16,16,69.9,196,,,,,,,,,,,,
00-0022144,,,,,11,,37,367,2,,,,,,,,
00-0024287,,,,,,,20,174,1,,,,,,,,
00-0025410,,,,,,,47,589,4,,,,,,,,
00-0026033,,,,,5,1,10,79,,,,,,,,,
00-0025934,,,,,-1,,20,178,,,,,,,,,
00-0022817,,,,,,,14,135,2,,,,,,,,
00-0026216,,,,,,,9,120,,,,,,,,,
00-0025672,,,1,0,55,,4,37,1,,,,,,,,
00-0026453,,,,,45,,7,51,,,,,,,,,
00-0025701,,,,,21,,2,-3,,,,,,,,,
00-0027154,,,,,,,2,7,,,,,,,,,
00-0025535,,,,,33,,2,9,,,,,,,,,
00-0022388,,,,,,,4,68,,,,,,,,,
00-0024300,230,2,,90.6,,,,,,,,,,,,,
00-0027141,,,,,6,,,,,,,,,,,,
00-0027122,,,,,42,,1,9,,,,,,,,,
00-0025604,83,1,2,87,3,,,,,,,,,,,,
00-0024824,3,,,79.2,,,,,,,,,,,,,
