player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032104,,,,,597,2,25,183,1,,,,,,,,
00-0025389,,,,,,,88,1214,9,,,,,,,,
00-0027891,,,,,41,,90,813,6,,,,,,,,
00-0026498,4262,32,13,97,159,1,1,-6,,,,,,,,,
00-0030107,,,,,133,,80,697,3,,,,,,,,
00-0031387,,,,,,,47,537,5,,,,,,,,
00-0027218,,,,,311,4,22,286,,,,,,,,,
00-0023310,,,,,,,29,337,4,,,,,,,,
00-0031595,,,,,2,,6,39,1,,,,,,,,
00-0026996,,,,,,,7,67,1,,,,,,,,
00-0031189,,,,,-3,,10,132,1,,,,,,,,
00-0029910,,,,,,,9,77,2,,,,,,,,
00-0030095,,,,,,,4,76,,,,,,,,,
00-0031665,,,,,60,,2,11,,,,,,,,,
00-0023578,201,1,1,66.8,,,,,,,,,,,,,
00-0030247,,,,,1,,,,,,,,,,,,
