player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027939,3379,24,13,88.8,585,6,,,,,,,,,,,
00-0025418,,,,,,,73,816,6,,,,,,,,
00-0026069,,,,,361,5,27,184,2,,,,,,,,
00-0025396,,,,,29,,36,556,5,,,,,,,,
00-0027681,,,,,15,,49,627,5,,,,,,,,
00-0024242,,,,,843,3,26,333,1,,,,,,,,
00-0020337,,,,,,,64,745,4,,,,,,,,
00-0026153,,,,,180,,7,44,,,,,,,,,
00-0024345,,,,,,,7,55,1,,,,,,,,
00-0030465,,,,,7,,2,7,,,,,,,,,
00-0027583,,,,,1,,1,12,,,,,,,,,
