player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026224,,,,,,,85,1067,2,,,,,,,,
00-0026143,4515,26,17,89.6,55,,,,,,,,,,,,
00-0006101,,,,,,,83,859,8,,,,,,,,
00-0028083,,,,,332,2,52,341,2,,,,,,,,
00-0025631,,,,,164,1,28,224,3,,,,,,,,
00-0023462,,,,,,,63,711,3,,,,,,,,
00-0022736,,,,,543,6,33,191,1,,,,,,,,
00-0029778,,,,,,,22,210,1,,,,,,,,
00-0030443,,,,,,,11,55,2,,,,,,,,
00-0028581,,,,,,,8,49,,,,,,,,,
00-0028307,,,,,,,12,216,2,,,,,,,,
00-0027944,,,,,7,,41,580,2,,,,,,,,
00-0026855,,,,,145,2,2,10,,,,,,,,,
00-0029420,,,,,,,2,29,,,,,,,,,
00-0028863,34,,,81.8,,,,,,,,,,,,,
00-0026644,,,,,1,,1,-5,,,,,,,,,
00-0028792,,,,,,,1,12,,,,,,,,,
