player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023367,,,,,8,,35,624,4,,,,,,,,
00-0024240,,,,,13,,49,824,2,,,,,,,,
00-0022250,,,,,1494,13,31,222,3,,,,,,,,
00-0022924,3528,18,23,75.6,98,2,,,,,,,,,,,
00-0020452,21,,,118.8,14,,37,504,1,,,,,,,,
00-0023465,,,,,,,34,393,5,,,,,,,,
00-0017162,,,,,30,,74,975,6,,,,,,,,
00-0021252,,,,,221,1,15,193,1,,,,,,,,
00-0000865,477,5,,120.4,12,,,,,,,,,,,,
00-0016677,,,,,,,7,73,1,,,,,,,,
00-0021279,,,,,78,,18,95,,,,,,,,,
00-0019135,,,,,5,,8,62,,,,,,,,,
00-0022999,,,,,18,,1,15,,,,,,,,,
00-0011641,,,,,,,2,29,,,,,,,,,
00-0023497,,,,,-2,,,,,,,,,,,,
