player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0038543,,,,,,,63,628,4,,,,,,,,
00-0032211,,,,,,,79,894,5,,,,,,,,
00-0035640,,,,,,,66,1114,8,,,,,,,,
00-0039165,,,,,462,1,33,209,,,,,,,,,
00-0030565,3624,20,9,92.1,155,1,1,-2,,,,,,,,,
00-0038134,,,,,905,8,29,259,1,,,,,,,,
00-0036244,,,,,,,25,247,2,,,,,,,,
00-0038752,,,,,3,1,19,196,2,,,,,,,,
00-0035644,,,,,,,32,414,,,,,,,,,
00-0034159,,,,,,,17,172,1,,,,,,,,
00-0036425,,,,,36,,6,26,,,,,,,,,
00-0035704,543,3,3,81.2,14,,,,,,,,,,,,
00-0036620,,,,,5,,,,,,,,,,,,
