player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022924,3314,17,15,80.2,101,2,,,,,,,,,,,
00-0017162,,,,,,,82,1047,7,,,,,,,,
00-0024240,,,,,9,,55,821,5,,,,,,,,
00-0022217,,,,,588,5,40,320,1,,,,,,,,
00-0023367,,,,,18,,40,631,3,,,,,,,,
00-0023465,,,,,,,48,514,3,,,,,,,,
00-0022250,,,,,789,5,4,15,,,,,,,,,
00-0024846,,,,,77,3,1,-2,,,,,,,,,
00-0022434,,,,,35,,5,27,,,,,,,,,
00-0025464,,,,,,,17,136,,,,,,,,,
00-0022177,303,2,,104.3,7,1,,,,,,,,,,,
00-0026193,,,,,,,6,64,,,,,,,,,
00-0026163,,,,,58,,2,17,,,,,,,,,
00-0022724,,,,,,,3,24,,,,,,,,,
00-0026296,3,,,79.2,-3,,,,,,,,,,,,
