player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021547,,,,,,,77,872,4,,,,,,,,
00-0026019,,,,,429,2,76,605,6,,,,,,,,
00-0022942,4478,32,11,105.5,72,,,,,,,,,,,,
00-0027864,,,,,1255,6,26,189,1,,,,,,,,
00-0028020,,,,,,,41,472,1,,,,,,,,
00-0026182,,,,,21,,47,631,8,,,,,,,,
00-0030279,,,,,,,71,1046,8,,,,,,,,
00-0029275,,,,,,,17,376,3,,,,,,,,
00-0023437,,,,,157,1,8,60,,,,,,,,,
00-0025524,,,,,32,,2,-7,,,,,,,,,
00-0027139,,,,,,,4,30,,,,,,,,,
00-0027581,,,,,,,3,64,1,,,,,,,,
00-0024296,,,,,-5,,,,,,,,,,,,
00-0022414,,,,,,,6,149,,,,,,,,,
