player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036970,,,,,,,68,1026,1,,,,,,,,
00-0026143,3968,20,12,90.4,82,1,,,,,,,,,,,
00-0032063,,,,,503,3,44,259,1,,,,,,,,
00-0030578,,,,39.6,618,6,52,548,5,,,,,,,,
00-0035208,,,,,2,,31,406,3,,,,,,,,
00-0032778,,,,,,,25,230,,,,,,,,,
00-0034411,,,,,,,66,770,4,,,,,,,,
00-0034830,,,,,,,26,221,3,,,,,,,,
00-0030968,,,,,31,,9,56,,,,,,,,,
00-0034132,,,,,,,4,25,,,,,,,,,
00-0028097,,,,,,,9,65,1,,,,,,,,
00-0035273,,,,,105,1,4,12,,,,,,,,,
00-0034837,,,,,,,31,281,2,,,,,,,,
00-0035572,,,,,,,5,43,,,,,,,,,
00-0036825,,,1,0,6,,,,,,,,,,,,
00-0034343,19,,2,0,,,,,,,,,,,,,
00-0036951,,,,,,,1,14,,,,,,,,,
