player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029668,3822,23,9,87,377,4,,,,,,,,,,,
00-0029697,,,,,,,52,608,4,,,,,,,,
00-0029608,,,,,6,,82,1083,5,,,,,,,,
00-0027003,,,,,537,6,27,214,2,,,,,,,,
00-0026983,,,,,26,,29,309,1,,,,,,,,
00-0026262,,,,,170,,5,15,,,,,,,,,
00-0028178,,,,,7,,18,128,1,,,,,,,,
00-0029548,,,,,,,12,161,2,,,,,,,,
00-0029033,,,,,,,24,259,2,,,,,,,,
00-0020498,,,,,5,,38,503,2,,,,,,,,
00-0030181,,,,,,,5,19,,,,,,,,,
00-0028270,,,,,,,4,46,,,,,,,,,
00-0030043,,,,,,,14,192,2,,,,,,,,
00-0025637,,,,,186,2,7,42,,,,,,,,,
00-0007091,130,,1,61.1,-2,,,,,,,,,,,,
00-0029588,,,,,33,,1,57,,,,,,,,,
00-0029689,,,,,,,1,20,1,,,,,,,,
00-0025447,,,,,,,1,,,,,,,,,,
00-0029547,,,,,63,,1,-5,,,,,,,,,
