player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0031610,,,,,,,107,1196,9,,,,,,,,
00-0031280,4103,27,9,101.4,140,3,,,,,,,,,,,
00-0034983,,,,,,,56,656,2,,,,,,,,
00-0031549,,,,,,,48,896,8,,,,,,,,
00-0032972,,,,,423,3,17,84,,,,,,,,,
00-0035700,,,,,1065,12,33,238,,,,,,,,,
00-0036357,,,,,49,,26,452,2,,,,,,,,
00-0033025,,,,,123,1,19,138,,,,,,,,,
00-0035125,,,,,4,,12,110,1,,,,,,,,
00-0033891,29,,,118.8,,,14,154,1,,,,,,,,
00-0022127,,,,,,,13,69,2,,,,,,,,
00-0036365,,,,,,,11,193,1,,,,,,,,
00-0034981,,,,,,,7,140,2,,,,,,,,
00-0030107,,,,,14,,5,43,,,,,,,,,
00-0029119,,,,,,,1,14,,,,,,,,,
00-0030196,,,,,1,,,,,,,,,,,,
00-0032268,226,1,1,83.3,88,1,,,,,,,,,,,
00-0033958,25,,,72.9,9,,,,,,,,,,,,
