player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028434,,,,,-8,,75,991,8,,,,,,,,
00-0027696,,,,,,,57,520,10,,,,,,,,
00-0031257,,,,,,,44,703,6,,,,,,,,
00-0029263,3983,34,11,95.4,586,3,,,,,,,,,,,
00-0032211,,,,,58,,45,555,2,,,,,,,,
00-0030089,,,,,,,15,153,4,,,,,,,,
00-0032602,,,,,187,1,34,266,2,,,,,,,,
00-0030485,,,,,179,,6,47,,,,,,,,,
00-0031897,,,,,157,,9,94,,,,,,,,,
00-0033937,,,,,,,8,71,,,,,,,,,
00-0032394,,,,,,,12,124,1,,,,,,,,
00-0032475,,,1,0,,,5,113,,,,,,,,,
00-0032063,,,,,240,,15,131,,,,,,,,,
00-0032393,,,,,23,,6,87,,,,,,,,,
00-0033594,,,,,208,,7,59,1,,,,,,,,
00-0032472,,,,,,,2,65,,,,,,,,,
00-0028957,,,,,-1,,,,,,,,,,,,
00-0023742,-4,,,79.2,,,,,,,,,,,,,
