player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036261,,,,,17,,56,826,5,,,,,,,,
00-0035719,24,1,,133.3,365,8,77,1405,6,,,,,,,,
00-0031345,3810,20,12,98.7,51,3,,,,,,,,,,,
00-0029892,,,,,22,1,30,296,1,,,,,,,,
00-0033288,,,,,20,,71,910,6,,,,,,,,
00-0036259,,,,,,,24,282,5,,,,,,,,
00-0036567,,,,,963,5,19,137,1,,,,,,,,
00-0035806,,,,,68,1,23,157,,,,,,,,,
00-0034487,,,,,,,9,87,1,,,,,,,,
00-0029632,,,,,,,15,177,,,,,,,,,
00-0034115,,,,,294,2,7,31,,,,,,,,,
00-0037012,603,5,2,97.3,168,1,,,,,,,,,,,
00-0036984,,,,,167,1,3,26,,,,,,,,,
00-0036429,,,,,,,5,52,,,,,,,,,
00-0034073,,,,,,,4,51,1,,,,,,,,
00-0034164,,,,,4,,,,,,,,,,,,
00-0031687,,,,,20,,,,,,,,,,,,
