player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027874,,,,,,,92,1430,14,,,,,,,,
00-0027690,,,,,,,87,1288,11,,,,,,,,
00-0026988,,,,,1038,10,60,548,3,,,,,,,,
00-0010346,5477,55,10,115.1,-31,1,,,,,,,,,,,
00-0030522,,,,,559,4,20,145,,,,,,,,,
00-0028067,,,,,,,65,788,12,,,,,,,,
00-0022427,,,,,,,73,778,10,,,,,,,,
00-0026237,,,,,7,,16,200,3,,,,,,,,
00-0026267,,,,,,,20,184,1,,,,,,,,
00-0029683,,,,,218,1,12,119,,,,,,,,,
00-0028142,,,,,,,9,45,,,,,,,,,
00-0023630,,,,,,,7,47,1,,,,,,,,
00-0027606,,,,,7,,,,,,,,,,,,
00-0029682,95,,,84.1,2,,,,,,,,,,,,
00-0029854,,,,,38,,,,,,,,,,,,
