player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036265,,,,,803,5,34,313,2,,,,,,,,
00-0023459,4115,37,4,111.9,101,3,1,-4,,,,,,,,,
00-0031381,,,,,,,123,1553,11,,,,,,,,
00-0033293,,,,,799,4,52,391,6,,,,,,,,
00-0034521,,,,,32,,40,513,8,,,,,,,,
00-0024243,,,,,,,23,214,,,,,,,,,
00-0036332,,,,,,,25,245,2,,,,,,,,
00-0034272,,,,,,,26,430,3,,,,,,,,
00-0028002,,,,,1,,28,375,5,,,,,,,,
00-0034279,,,,,14,,9,98,,,,,,,,,
00-0033757,,,,,,,18,204,2,,,,,,,,
00-0036264,411,2,3,68.7,27,,,,,,,,,,,,
00-0035593,,,,,,,8,58,,,,,,,,,
00-0036991,,,,,11,,4,45,,,,,,,,,
00-0036456,,,,,,,2,34,,,,,,,,,
00-0036669,,,,,24,,1,5,,,,,,,,,
00-0035973,,,,,89,1,2,3,,,,,,,,,
00-0036250,,,,,,,4,35,,,,,,,,,
00-0035480,,,,,,,2,14,,,,,,,,,
