player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030564,,,,,,,111,1521,11,,,,,,,,
00-0029438,,,,,334,1,16,109,1,,,,,,,,
00-0031075,,,,,698,2,15,109,1,,,,,,,,
00-0031302,,,,,,,17,167,1,,,,,,,,
00-0029510,,,,39.6,282,1,26,173,1,,,,,,,,
00-0023367,,,,,,,47,658,4,,,,,,,,
00-0026625,2606,19,7,91.4,44,,,,,,,,,,,,
00-0028052,21,1,,158.3,47,,42,484,2,,,,,,,,
00-0031560,,,,,,,14,161,3,,,,,,,,
00-0029415,,,,,6,,24,269,2,,,,,,,,
00-0030108,,,,,,,20,251,2,,,,,,,,
00-0031600,,,,,,,14,129,,,,,,,,,
00-0031743,,,,,96,,6,39,,,,,,,,,
00-0027718,,,,,,,4,30,1,,,,,,,,
00-0026796,,,,,163,1,22,227,2,,,,,,,,
00-0031085,,,,,33,,,,,,,,,,,,
00-0028090,370,3,1,80.3,,,,,,,,,,,,,
00-0031921,,,,,,,1,7,,,,,,,,,
