player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021152,,,,,5,,54,1084,7,,,,,,,,
00-0013042,4089,27,20,84.4,215,1,,,,,,,,,,,
00-0015290,,,,,33,,79,1144,7,,,,,,,,
00-0022751,,,,,33,,31,385,1,,,,,,,,
00-0019610,,,,,1240,6,32,241,2,,,,,,,,
00-0021100,,,,,,,36,572,2,,,,,,,,
00-0002709,,,,,,,22,198,1,,,,,,,,
00-0022893,,,,,396,3,5,80,,,,,,,,,
00-0007180,,,,,81,1,2,20,,,,,,,,,
00-0006804,,,,,,,8,35,4,,,,,,,,
00-0021260,,,,,,,9,126,2,,,,,,,,
00-0022095,,,,,311,2,10,68,1,,,,,,,,
00-0020617,,,,,,,8,73,,,,,,,,,
00-0022674,,,,,,,6,52,,,,,,,,,
00-0021845,,,,,32,,,,,,,,,,,,
00-0000585,,,,,,,1,11,,,,,,,,,
