player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025549,,,,,,,32,502,6,,,,,,,,
00-0026189,,,,,2,,82,1332,9,,,,,,,,
00-0027029,,,,,1607,9,52,539,2,,,,,,,,
00-0027758,,,,,,,47,835,8,,,,,,,,
00-0029429,,,,,314,2,8,84,,,,,,,,,
00-0024324,,,,,,,38,447,2,,,,,,,,
00-0030061,,,,,,,36,469,4,,,,,,,,
00-0029567,2891,27,2,119.2,221,3,,,,,,,,,,,
00-0020245,1215,5,3,86.5,306,2,,,,,,,,,,,
00-0029438,,,,,98,3,4,61,,,,,,,,,
00-0024318,,,,39.6,2,,2,27,,,,,,,,,
00-0027109,,,,,,,3,31,,,,,,,,,
00-0028543,,,,,,,4,67,1,,,,,,,,
00-0029435,,,,,,,2,14,,,,,,,,,
00-0030533,300,,4,44.6,-2,,,,,,,,,,,,
