player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005779,,,,,962,7,91,941,4,,,,,,,,
00-0019703,,,,,6,,51,688,9,,,,,,,,
00-0013639,,,,,20,,92,1211,7,,,,,,,,
00-0005741,4689,26,10,97.3,156,3,,,,,,,,,,,
00-0002058,,,,,19,,81,930,2,,,,,,,,
00-0017486,,,,,419,2,12,71,,,,,,,,,
00-0021183,,,,,,,32,409,2,,,,,,,,
00-0017924,,,,,,,27,213,,,,,,,,,
00-0013773,,,,,,,10,66,1,,,,,,,,
00-0003663,,,,,118,8,,,,,,,,,,,
00-0009288,,,,39.6,51,,17,115,1,,,,,,,,
00-0018981,,,,,,,3,26,,,,,,,,,
00-0008921,,,,,14,1,2,19,,,,,,,,,
00-0020405,,,,,-3,,,,,,,,,,,,
