player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037741,,,,,,,49,518,4,,,,,,,,
00-0037077,3946,21,21,78.9,263,5,1,4,,,,,,,,,
00-0035659,,,,,,,79,1002,4,,,,,,,,
00-0036328,,,,,265,1,48,389,2,,,,,,,,
00-0033282,,,,,39,1,62,613,4,,,,,,,,
00-0031260,,,,,2,,55,496,4,,,,,,,,
00-0037746,,,,,733,5,36,368,4,,,,,,,,
00-0036628,,,,,,,19,151,,,,,,,,,
00-0036626,4,,,83.3,,,12,168,1,,,,,,,,
00-0034297,,,,,,,14,161,,,,,,,,,
00-0038611,,,,,247,2,2,12,,,,,,,,,
00-0037078,,,,,,,11,120,,,,,,,,,
00-0031941,,,,,,,16,159,1,,,,,,,,
00-0033296,,,,,,,3,13,,,,,,,,,
00-0035715,,,,,26,,,,,,,,,,,,
00-0033119,224,3,,146.8,19,,,,,,,,,,,,
