player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019596,5316,43,12,102.1,81,2,,,,,,,,,,,
00-0031273,,,,,,,30,245,4,,,,,,,,
00-0031408,,,,,10,,74,1035,14,,,,,,,,
00-0034816,,,,,428,4,10,64,,,,,,,,,
00-0036427,,,,,,,36,360,,,,,,,,,
00-0033921,,,,,21,1,98,1103,5,,,,,,,,
00-0033856,,,,39.6,812,8,69,454,2,,,,,,,,
00-0027656,,,,,,,55,802,6,,,,,,,,
00-0030456,,,,,58,,23,123,3,,,,,,,,
00-0033879,,,,,,,14,135,1,,,,,,,,
00-0036877,,,,,11,,6,43,,,,,,,,,
00-0027948,67,,,80.5,-7,,,,,,,,,,,,
00-0036450,,,,,180,2,4,26,,,,,,,,,
00-0032054,,,,,-3,,11,167,1,,,,,,,,
00-0035298,,,,,43,1,5,38,,,,,,,,,
00-0033215,,,,,14,,10,212,2,,,,,,,,
